Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
445	189	0	0.173828125	-3.81584659e-19	-1.9438943e-19	-3.81584659e-19	-1.74800567e-43	1.9438943e-19	0	0	0	0	0	3
450	191	0	0.17578125	-3.8310638e-19	-1.96463242e-19	-3.8310638e-19	-1.74800567e-43	1.96463242e-19	0	0	0	0	0	3
455	192	0	0.177734375	-3.84547561e-19	-1.98507637e-19	-3.84547561e-19	-1.74800567e-43	1.98507637e-19	0	0	0	0	0	3
460	195	0	0.1796875	-3.85909792e-19	-2.00522714e-19	-3.85909792e-19	-1.74800567e-43	2.00522714e-19	0	0	0	0	0	3
465	196	0	0.181640625	-3.87194648e-19	-2.02508586e-19	-3.87194648e-19	-1.74800567e-43	2.02508586e-19	0	0	0	0	0	3
470	198	0	0.18359375	-3.88403697e-19	-2.04465376e-19	-3.88403697e-19	-1.74800567e-43	2.04465376e-19	0	0	0	0	0	3
475	200	0	0.185546875	-3.89538496e-19	-2.06393221e-19	-3.89538496e-19	-1.74800567e-43	2.06393221e-19	0	0	0	0	0	3
480	202	0	0.1875	-3.90600587e-19	-2.08292266e-19	-3.90600587e-19	-1.74800567e-43	2.08292266e-19	0	0	0	0	0	3
485	204	0	0.189453125	-3.91591504e-19	-2.10162667e-19	-3.91591504e-19	-1.74800567e-43	2.10162667e-19	0	0	0	0	0	3
490	205	0	0.19140625	-3.92512773e-19	-2.12004587e-19	-3.92512773e-19	-1.74800567e-43	2.12004587e-19	0	0	0	0	0	3
495	207	0	0.193359375	-3.93365912e-19	-2.138182e-19	-3.93365912e-19	-1.74800567e-43	2.138182e-19	0	0	0	0	0	3
500	209	0	0.1953125	-3.94152422e-19	-2.15603688e-19	-3.94152422e-19	-1.74800567e-43	2.15603688e-19	0	0	0	0	0	3
505	212	0	0.197265625	-3.94873801e-19	-2.17361238e-19	-3.94873801e-19	-1.74800567e-43	2.17361238e-19	0	0	0	0	0	3
510	214	0	0.19921875	-3.95531564e-19	-2.19091047e-19	-3.95531564e-19	-1.74800567e-43	2.19091047e-19	0	0	0	0	0	3
515	216	0	0.201171875	-3.96127236e-19	-2.20793318e-19	-3.96127236e-19	-1.74800567e-43	2.20793318e-19	0	0	0	0	0	3
520	218	0	0.203125	-3.96662385e-19	-2.22468261e-19	-3.96662385e-19	-1.74800567e-43	2.22468261e-19	0	0	0	0	0	3
525	219	0	0.205078125	-3.97138652e-19	-2.24116095e-19	-3.97138652e-19	-1.74800567e-43	2.24116095e-19	0	0	0	0	0	3
530	221	0	0.20703125	-3.97557818e-19	-2.25737046e-19	-3.97557818e-19	-1.74800567e-43	2.25737046e-19	0	0	0	0	0	3
535	223	0	0.208984375	-3.97921913e-19	-2.2733135e-19	-3.97921913e-19	-1.74800567e-43	2.2733135e-19	0	0	0	0	0	3
540	225	0	0.2109375	-3.98233391e-19	-2.28899259e-19	-3.98233391e-19	-1.74800567e-43	2.28899259e-19	0	0	0	0	0	3
545	227	0	0.212890625	-3.98495438e-19	-2.30441042e-19	-3.98495438e-19	-1.74800567e-43	2.30441042e-19	0	0	0	0	0	3
550	228	0	0.21484375	-3.98712451e-19	-2.31957001e-19	-3.98712451e-19	-1.74800567e-43	2.31957001e-19	0	0	0	0	0	3
555	230	0	0.216796875	-3.98890678e-19	-2.3344748e-19	-3.98890678e-19	-1.74800567e-43	2.3344748e-19	0	0	0	0	0	3
560	232	0	0.21875	-3.99038987e-19	-2.34912892e-19	-3.99038987e-19	-1.74800567e-43	2.34912892e-19	0	0	0	0	0	3
565	233	0	0.220703125	-3.99169931e-19	-2.36353743e-19	-3.99169931e-19	-1.74800567e-43	2.36353743e-19	0	0	0	0	0	3
570	235	0	0.22265625	-3.99301265e-19	-2.37770678e-19	-3.99301265e-19	-1.74800567e-43	2.37770678e-19	0	0	0	0	0	3
575	236	0	0.224609375	-3.99457917e-19	-2.39164533e-19	-3.99457917e-19	-1.74800567e-43	2.39164533e-19	0	0	0	0	0	3
580	238	0	0.2265625	-3.99674609e-19	-2.40536414e-19	-3.99674609e-19	-1.74800567e-43	2.40536414e-19	0	0	0	0	0	3
585	240	0	0.228515625	-3.99999261e-19	-2.41887795e-19	-3.99999261e-19	-1.74800567e-43	2.41887795e-19	0	0	0	0	0	3
590	241	0	0.23046875	-4.00497358e-19	-2.43220648e-19	-4.00497358e-19	-1.74800567e-43	2.43220648e-19	0	0	0	0	0	3
595	243	0	0.232421875	-4.01257506e-19	-2.44537622e-19	-4.01257506e-19	-1.74800567e-43	2.44537622e-19	0	0	0	0	0	3
600	244	0	0.234375	-4.02398264e-19	-2.45842255e-19	-4.02398264e-19	-1.74800567e-43	2.45842255e-19	0	0	0	0	0	3
605	247	0	0.236328125	-4.04076859e-19	-2.4713926e-19	-4.04076859e-19	-1.74800567e-43	2.4713926e-19	0	0	0	0	0	3
610	248	0	0.23828125	-4.06500188e-19	-2.48434877e-19	-4.06500188e-19	-1.74800567e-43	2.48434877e-19	0	0	0	0	0	3
615	250	0	0.240234375	-4.0993832e-19	-2.49737325e-19	-4.0993832e-19	-1.74800567e-43	2.49737325e-19	0	0	0	0	0	3
620	252	0	0.2421875	-4.14741772e-19	-2.5105736e-19	-4.14741772e-19	-1.74800567e-43	2.5105736e-19	0	0	0	0	0	3
625	253	0	0.244140625	-4.21362813e-19	-2.52408991e-19	-4.21362813e-19	-1.74800567e-43	2.52408991e-19	0	0	0	0	0	3
630	254	0	0.24609375	-4.30382094e-19	-2.53810354e-19	-4.30382094e-19	-1.74800567e-43	2.53810354e-19	0	0	0	0	0	3
635	256	0	0.248046875	-4.42542565e-19	-2.55284824e-19	-4.42542565e-19	-1.74800567e-43	2.55284824e-19	0	0	0	0	0	3
640	258	0	0.25	-4.58792875e-19	-2.56862406e-19	-4.58792875e-19	-1.74800567e-43	2.56862406e-19	0	0	0	0	0	3
645	259	0	0.251953125	-4.80343159e-19	-2.58581489e-19	-4.80343159e-19	-1.74800567e-43	2.58581489e-19	0	0	0	0	0	3
650	260	0	0.25390625	-5.08741781e-19	-2.60491109e-19	-5.08741781e-19	-1.74800567e-43	2.60491109e-19	0	0	0	0	0	3
655	262	0	0.255859375	-5.45973978e-19	-2.62653858e-19	-5.45973978e-19	-1.74800567e-43	2.62653858e-19	0	0	0	0	0	3
660	263	0	0.2578125	-5.94579758e-19	-2.65149542e-19	-5.94579758e-19	-1.74800567e-43	2.65149542e-19	0	0	0	0	0	3
665	264	0	0.259765625	-1.01209365e-18	-2.70723751e-19	-1.01209365e-18	-1.74800567e-43	2.70723751e-19	0	0	0	0	0	3
670	266	0	0.26171875	-1.52246186e-18	-2.79995886e-19	-1.52246186e-18	-1.74800567e-43	2.79995886e-19	0	0	0	0	0	3
675	267	0	0.263671875	-2.34329805e-18	-2.95167225e-19	-2.34329805e-18	-1.74800567e-43	2.95167225e-19	0	0	0	0	0	3
