Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
735	283	0	0.287109375	302.107379	286.981704	264.048812	305.673736	21.4509618	0	0	0	0	0	3
740	284	0	0.2890625	301.897001	287.081806	264.048812	305.673736	21.4509618	0	0	0	0	0	3
745	285	0	0.291015625	301.711097	287.179335	264.048812	305.673736	21.4509618	0	0	0	0	0	3
750	286	0	0.29296875	301.494516	287.274138	264.048812	305.673736	21.4509618	0	0	0	0	0	3
755	288	0	0.294921875	301.234088	287.365979	264.048812	305.673736	21.4509618	0	0	0	0	0	3
760	289	0	0.296875	300.989912	287.455025	264.048812	305.673736	21.4509618	0	0	0	0	0	3
765	290	0	0.298828125	300.783383	287.541572	264.048812	305.673736	21.4509618	0	0	0	0	0	3
770	291	0	0.30078125	300.540234	287.625435	264.048812	305.673736	21.4509618	0	0	0	0	0	3
775	292	0	0.302734375	300.354085	287.707029	264.048812	305.673736	21.4509618	0	0	0	0	0	3
780	293	0	0.3046875	300.226124	287.786768	264.048812	305.673736	21.4509618	0	0	0	0	0	3
785	294	0	0.306640625	300.062969	287.864466	264.048812	305.673736	21.4509618	0	0	0	0	0	3
790	295	0	0.30859375	299.926419	287.940327	264.048812	305.673736	21.4509618	0	0	0	0	0	3
795	296	0	0.310546875	299.808831	288.014505	264.048812	305.673736	21.4509618	0	0	0	0	0	3
800	297	0	0.3125	299.696222	288.087062	264.048812	305.673736	21.4509618	0	0	0	0	0	3
805	299	0	0.314453125	299.582612	288.158022	264.048812	305.673736	21.4509618	0	0	0	0	0	3
810	300	0	0.31640625	299.518459	288.227718	264.048812	305.673736	21.4509618	0	0	0	0	0	3
815	301	0	0.318359375	299.442465	288.296101	264.048812	305.673736	21.4509618	0	0	0	0	0	3
820	302	0	0.3203125	299.380645	288.36328	264.048812	305.673736	21.4509618	0	0	0	0	0	3
825	303	0	0.322265625	299.35301	288.429483	264.048812	305.673736	21.4509618	0	0	0	0	0	3
830	304	0	0.32421875	299.307384	288.49462	264.048812	305.673736	21.4509618	0	0	0	0	0	3
835	305	0	0.326171875	299.286456	288.558858	264.048812	305.673736	21.4509618	0	0	0	0	0	3
840	306	0	0.328125	299.249463	288.622116	264.048812	305.673736	21.4509618	0	0	0	0	0	3
845	307	0	0.330078125	299.221301	288.684464	264.048812	305.673736	21.4509618	0	0	0	0	0	3
850	307	0	0.33203125	299.185861	288.745875	264.048812	305.673736	21.4509618	0	0	0	0	0	3
855	308	0	0.333984375	299.107557	288.806118	264.048812	305.673736	21.4509618	0	0	0	0	0	3
860	309	0	0.3359375	299.042748	288.865289	264.048812	305.673736	21.4509618	0	0	0	0	0	3
865	310	0	0.337890625	298.953799	288.923269	264.048812	305.673736	21.4509618	0	0	0	0	0	3
870	311	0	0.33984375	298.81615	288.9798	264.048812	305.673736	21.4509618	0	0	0	0	0	3
875	312	0	0.341796875	298.647483	289.03473	264.048812	305.673736	21.4509618	0	0	0	0	0	3
880	313	0	0.34375	298.480841	289.088098	264.048812	305.673736	21.4509618	0	0	0	0	0	3
885	314	0	0.345703125	298.226814	289.139439	264.048812	305.673736	21.4509618	0	0	0	0	0	3
890	315	0	0.34765625	297.955951	289.188693	264.048812	305.673736	21.4509618	0	0	0	0	0	3
895	315	0	0.349609375	297.66251	289.23577	264.048812	305.673736	21.4509618	0	0	0	0	0	3
900	316	0	0.3515625	297.287473	289.280254	264.048812	305.673736	21.4509618	0	0	0	0	0	3
905	318	0	0.353515625	296.894781	289.322092	264.048812	305.673736	21.4509618	0	0	0	0	0	3
910	319	0	0.35546875	296.471636	289.361161	264.048812	305.673736	21.4509618	0	0	0	0	0	3
915	320	0	0.357421875	295.991832	289.397197	264.048812	305.673736	21.4509618	0	0	0	0	0	3
920	321	0	0.359375	295.532386	289.43036	264.048812	305.673736	21.4509618	0	0	0	0	0	3
925	321	0	0.361328125	295.05914	289.460623	264.048812	305.673736	21.4509618	0	0	0	0	0	3
930	322	0	0.36328125	294.531658	289.48774	264.048812	305.673736	21.4509618	0	0	0	0	0	3
935	323	0	0.365234375	294.047055	289.511992	264.048812	305.673736	21.4509618	0	0	0	0	0	3
940	324	0	0.3671875	293.531714	289.53326	264.048812	305.673736	21.4509618	0	0	0	0	0	3
945	325	0	0.369140625	292.978898	289.551395	264.048812	305.673736	21.4509618	0	0	0	0	0	3
950	325	0	0.37109375	292.429623	289.566465	264.048812	305.673736	21.4509618	0	0	0	0	0	3
955	326	0	0.373046875	291.877105	289.578499	264.048812	305.673736	21.4509618	0	0	0	0	0	3
960	327	0	0.375	291.290036	289.587367	264.048812	305.673736	21.4509618	0	0	0	0	0	3
965	328	0	0.376953125	290.657148	289.592882	264.048812	305.673736	21.4509618	0	0	0	0	0	3
970	329	0	0.37890625	290.069326	289.595325	264.048812	305.673736	21.4509618	0	0	0	0	0	3
975	329	0	0.380859375	289.456638	289.594617	264.048812	305.673736	21.4509618	0	0	0	0	0	3
980	330	0	0.3828125	288.802559	289.590597	264.048812	305.673736	21.4509618	0	0	0	0	0	3
985	331	0	0.384765625	288.182777	289.583486	264.048812	305.673736	21.4509618	0	0	0	0	0	3
990	332	0	0.38671875	287.538128	289.573208	264.048812	305.673736	21.4509618	0	0	0	0	0	3
995	333	0	0.388671875	286.851683	289.559601	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1000	333	0	0.390625	286.156393	289.542669	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1005	335	0	0.392578125	285.470738	289.522511	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1010	336	0	0.39453125	284.741305	289.498958	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1015	337	0	0.396484375	283.961099	289.471812	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1020	338	0	0.3984375	283.221079	289.441321	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1025	339	0	0.400390625	282.412513	289.4072	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1030	339	0	0.40234375	281.557441	289.369279	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1035	340	0	0.404296875	280.724629	289.327718	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1040	341	0	0.40625	279.843624	289.282339	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1045	342	0	0.408203125	278.909016	289.232943	264.048812	305.673736	21.4509618	0	0	0	0	0	3
