Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
720	279	0	0.28125	256.925251	216.383783	169.189607	256.925251	47.1941758	0	0	0	0	0	3
725	281	0	0.283203125	257.089278	216.662588	169.189607	257.089278	47.4729806	0	0	0	0	0	3
730	282	0	0.28515625	257.253672	216.938717	169.189607	257.253672	47.7491104	0	0	0	0	0	3
735	283	0	0.287109375	257.418189	217.212227	169.189607	257.418189	48.0226204	0	0	0	0	0	3
740	284	0	0.2890625	257.582458	217.483169	169.189607	257.582458	48.2935615	0	0	0	0	0	3
745	285	0	0.291015625	257.74799	217.751601	169.189607	257.74799	48.5619937	0	0	0	0	0	3
750	286	0	0.29296875	257.913096	218.017571	169.189607	257.913096	48.8279638	0	0	0	0	0	3
755	288	0	0.294921875	258.077641	218.281124	169.189607	258.077641	49.0915169	0	0	0	0	0	3
760	289	0	0.296875	258.242758	218.542311	169.189607	258.242758	49.3527041	0	0	0	0	0	3
765	290	0	0.298828125	258.404115	218.801154	169.189607	258.404115	49.6115469	0	0	0	0	0	3
770	291	0	0.30078125	258.561573	219.057673	169.189607	258.561573	49.8680658	0	0	0	0	0	3
775	292	0	0.302734375	258.715506	219.31189	169.189607	258.715506	50.1222827	0	0	0	0	0	3
780	293	0	0.3046875	258.867468	219.563836	169.189607	258.867468	50.374229	0	0	0	0	0	3
785	294	0	0.306640625	259.011191	219.813503	169.189607	259.011191	50.6238958	0	0	0	0	0	3
790	295	0	0.30859375	259.148316	220.060892	169.189607	259.148316	50.8712846	0	0	0	0	0	3
795	296	0	0.310546875	259.281609	220.306021	169.189607	259.281609	51.1164141	0	0	0	0	0	3
800	297	0	0.3125	259.412389	220.548918	169.189607	259.412389	51.3593108	0	0	0	0	0	3
805	299	0	0.314453125	259.537806	220.78959	169.189607	259.537806	51.5999829	0	0	0	0	0	3
810	300	0	0.31640625	259.65734	221.028042	169.189607	259.65734	51.8384354	0	0	0	0	0	3
815	301	0	0.318359375	259.767607	221.264259	169.189607	259.767607	52.0746522	0	0	0	0	0	3
820	302	0	0.3203125	259.867847	221.49822	169.189607	259.867847	52.3086134	0	0	0	0	0	3
825	303	0	0.322265625	259.96036	221.72992	169.189607	259.96036	52.540313	0	0	0	0	0	3
830	304	0	0.32421875	260.047066	221.959364	169.189607	260.047066	52.769757	0	0	0	0	0	3
835	305	0	0.326171875	260.133083	222.186589	169.189607	260.133083	52.9969815	0	0	0	0	0	3
840	306	0	0.328125	264.288603	222.435713	169.189607	264.288603	53.2461058	0	0	0	0	0	3
845	307	0	0.330078125	264.376731	222.682425	169.189607	264.376731	53.4928177	0	0	0	0	0	3
850	307	0	0.33203125	264.492223	222.926927	169.189607	264.492223	53.7373195	0	0	0	0	0	3
855	308	0	0.333984375	264.644091	223.169468	169.189607	264.644091	53.9798611	0	0	0	0	0	3
860	309	0	0.3359375	264.834445	223.410306	169.189607	264.834445	54.2206991	0	0	0	0	0	3
865	310	0	0.337890625	265.064594	223.649699	169.189607	265.064594	54.4600916	0	0	0	0	0	3
870	311	0	0.33984375	265.33781	223.887916	169.189607	265.33781	54.6983094	0	0	0	0	0	3
875	312	0	0.341796875	265.651574	224.12521	169.189607	265.651574	54.9356029	0	0	0	0	0	3
880	313	0	0.34375	266.003247	224.361809	169.189607	266.003247	55.172202	0	0	0	0	0	3
885	314	0	0.345703125	266.391555	224.597931	169.189607	266.391555	55.4083241	0	0	0	0	0	3
890	315	0	0.34765625	266.817441	224.833794	169.189607	266.817441	55.6441873	0	0	0	0	0	3
895	315	0	0.349609375	267.281595	225.069615	169.189607	267.281595	55.8800084	0	0	0	0	0	3
900	316	0	0.3515625	267.785933	225.305617	169.189607	267.785933	56.1160102	0	0	0	0	0	3
905	318	0	0.353515625	268.337193	225.542054	169.189607	268.337193	56.3524474	0	0	0	0	0	3
910	319	0	0.35546875	268.945946	225.779234	169.189607	268.945946	56.5896272	0	0	0	0	0	3
915	320	0	0.357421875	269.619133	226.017495	169.189607	269.619133	56.8278875	0	0	0	0	0	3
920	321	0	0.359375	270.355301	226.257158	169.189607	270.355301	57.0675513	0	0	0	0	0	3
925	321	0	0.361328125	271.147579	226.498505	169.189607	271.147579	57.3088976	0	0	0	0	0	3
930	322	0	0.36328125	271.991507	226.741783	169.189607	271.991507	57.5521757	0	0	0	0	0	3
935	323	0	0.365234375	272.883469	226.987217	169.189607	272.883469	57.7976102	0	0	0	0	0	3
940	324	0	0.3671875	273.822192	227.235021	169.189607	273.822192	58.0454143	0	0	0	0	0	3
945	325	0	0.369140625	274.807092	227.485401	169.189607	274.807092	58.2957937	0	0	0	0	0	3
950	325	0	0.37109375	275.839354	227.738563	169.189607	275.839354	58.5489557	0	0	0	0	0	3
955	326	0	0.373046875	276.920862	227.994721	169.189607	276.920862	58.8051135	0	0	0	0	0	3
960	327	0	0.375	278.054626	228.254098	169.189607	278.054626	59.0644913	0	0	0	0	0	3
965	328	0	0.376953125	279.243823	228.516932	169.189607	279.243823	59.3273249	0	0	0	0	0	3
970	329	0	0.37890625	280.492747	228.783475	169.189607	280.492747	59.5938675	0	0	0	0	0	3
975	329	0	0.380859375	281.809275	229.054014	169.189607	281.809275	59.8644073	0	0	0	0	0	3
980	330	0	0.3828125	283.20668	229.328901	169.189607	283.20668	60.139294	0	0	0	0	0	3
985	331	0	0.384765625	284.709338	229.6086	169.189607	284.709338	60.4189931	0	0	0	0	0	3
990	332	0	0.38671875	286.356596	229.893766	169.189607	286.356596	60.704159	0	0	0	0	0	3
995	333	0	0.388671875	288.192796	230.185261	169.189607	288.192796	60.9956541	0	0	0	0	0	3
1000	333	0	0.390625	290.221615	230.483949	169.189607	290.221615	61.2943424	0	0	0	0	0	3
1005	335	0	0.392578125	293.283176	230.794837	169.189607	293.283176	61.6052297	0	0	0	0	0	3
1010	336	0	0.39453125	295.561214	231.113883	169.189607	295.561214	61.9242759	0	0	0	0	0	3
1015	337	0	0.396484375	297.890215	231.441218	169.189607	297.890215	62.2516108	0	0	0	0	0	3
1020	338	0	0.3984375	300.241165	231.776827	169.189607	300.241165	62.5872203	0	0	0	0	0	3
1025	339	0	0.400390625	302.591066	232.120586	169.189607	302.591066	62.9309788	0	0	0	0	0	3
1030	339	0	0.40234375	304.923376	232.47229	169.189607	304.923376	63.2826831	0	0	0	0	0	3
1035	340	0	0.404296875	307.226638	232.831686	169.189607	307.226638	63.642079	0	0	0	0	0	3
1040	341	0	0.40625	309.489192	233.198468	169.189607	309.489192	64.0088613	0	0	0	0	0	3
1045	342	0	0.408203125	311.698738	233.572279	169.189607	311.698738	64.3826721	0	0	0	0	0	3
1050	343	0	0.41015625	313.847113	233.952729	169.189607	313.847113	64.7631216	0	0	0	0	0	3
1055	343	0	0.412109375	315.926772	234.339399	169.189607	315.926772	65.1497916	0	0	0	0	0	3
1060	344	0	0.4140625	317.933736	234.73186	169.189607	317.933736	65.5422533	0	0	0	0	0	3
1065	345	0	0.416015625	319.868511	235.129695	169.189607	319.868511	65.9400881	0	0	0	0	0	3
1070	346	0	0.41796875	321.735149	235.532511	169.189607	321.735149	66.3429041	0	0	0	0	0	3
1075	347	0	0.419921875	323.540791	235.939957	169.189607	323.540791	66.7503499	0	0	0	0	0	3
1080	347	0	0.421875	325.295257	236.351733	169.189607	325.295257	67.1621255	0	0	0	0	0	3
1085	348	0	0.423828125	327.011948	236.767605	169.189607	327.011948	67.577998	0	0	0	0	0	3
1090	349	0	0.42578125	328.704658	237.187409	169.189607	328.704658	67.9978019	0	0	0	0	0	3
1095	350	0	0.427734375	330.383201	237.611026	169.189607	330.383201	68.4214191	0	0	0	0	0	3
1100	351	0	0.4296875	332.050408	238.038354	169.189607	332.050408	68.8487467	0	0	0	0	0	3
1105	352	0	0.431640625	333.702957	238.469275	169.189607	333.702957	69.2796683	0	0	0	0	0	3
1110	353	0	0.43359375	335.333974	238.903646	169.189607	335.333974	69.7140391	0	0	0	0	0	3
1115	354	0	0.435546875	336.935802	239.34129	169.189607	336.935802	70.1516827	0	0	0	0	0	3
1120	355	0	0.4375	338.501924	239.782004	169.189607	338.501924	70.5923966	0	0	0	0	0	3
1125	356	0	0.439453125	340.028528	240.225572	169.189607	340.028528	71.0359653	0	0	0	0	0	3
1130	356	0	0.44140625	341.514154	240.671778	169.189607	341.514154	71.4821705	0	0	0	0	0	3
1135	357	0	0.443359375	342.958449	241.120403	169.189607	342.958449	71.9307963	0	0	0	0	0	3
1140	358	0	0.4453125	344.36061	241.571234	169.189607	344.36061	72.3816269	0	0	0	0	0	3
1145	359	0	0.447265625	345.718183	242.024047	169.189607	345.718183	72.8344397	0	0	0	0	0	3
1150	360	0	0.44921875	347.026217	242.478602	169.189607	347.026217	73.2889945	0	0	0	0	0	3
1155	361	0	0.451171875	348.277194	242.93463	169.189607	348.277194	73.7450229	0	0	0	0	0	3
1160	361	0	0.453125	349.460898	243.391824	169.189607	349.460898	74.2022172	0	0	0	0	0	3
1165	362	0	0.455078125	350.565045	243.849829	169.189607	350.565045	74.6602224	0	0	0	0	0	3
1170	363	0	0.45703125	337.08183	244.246561	169.189607	350.565045	75.0569544	0	0	0	0	0	3
1175	364	0	0.458984375	338.075188	244.64414	169.189607	350.565045	75.4545333	0	0	0	0	0	3
1180	365	0	0.4609375	338.954089	245.042073	169.189607	350.565045	75.8524656	0	0	0	0	0	3
1185	366	0	0.462890625	339.557866	245.439198	169.189607	350.565045	76.2495908	0	0	0	0	0	3
1190	366	0	0.46484375	340.22441	245.835789	169.189607	350.565045	76.6461816	0	0	0	0	0	3
1195	367	0	0.466796875	340.935328	246.232037	169.189607	350.565045	77.0424297	0	0	0	0	0	3
1200	368	0	0.46875	341.473886	246.627231	169.189607	350.565045	77.4376241	0	0	0	0	0	3
1205	370	0	0.470703125	341.838584	247.020666	169.189607	350.565045	77.8310594	0	0	0	0	0	3
1210	371	0	0.47265625	342.124495	247.41204	169.189607	350.565045	78.2224332	0	0	0	0	0	3
1215	372	0	0.474609375	342.367132	247.8012	169.189607	350.565045	78.6115934	0	0	0	0	0	3
1220	373	0	0.4765625	342.591841	248.188101	169.189607	350.565045	78.998494	0	0	0	0	0	3
1225	374	0	0.478515625	342.827029	248.572812	169.189607	350.565045	79.3832051	0	0	0	0	0	3
1230	374	0	0.48046875	343.122263	248.955603	169.189607	350.565045	79.7659964	0	0	0	0	0	3
1235	375	0	0.482421875	343.520407	249.336913	169.189607	350.565045	80.1473061	0	0	0	0	0	3
1240	376	0	0.484375	344.057771	249.717318	169.189607	350.565045	80.5277111	0	0	0	0	0	3
1245	377	0	0.486328125	344.757063	250.097477	169.189607	350.565045	80.9078701	0	0	0	0	0	3
1250	378	0	0.48828125	345.659475	250.478202	169.189607	350.565045	81.2885952	0	0	0	0	0	3
1255	379	0	0.490234375	346.78054	250.860354	169.189607	350.565045	81.6707473	0	0	0	0	0	3
1260	380	0	0.4921875	348.09602	251.244685	169.189607	350.565045	82.055078	0	0	0	0	0	3
1265	380	0	0.494140625	349.551851	251.631721	169.189607	350.565045	82.4421141	0	0	0	0	0	3
1270	381	0	0.49609375	351.083073	252.021726	169.189607	351.083073	82.8321194	0	0	0	0	0	3
1275	382	0	0.498046875	352.626256	252.414713	169.189607	352.626256	83.2251058	0	0	0	0	0	3
1280	383	0	0.5	354.123839	252.810468	169.189607	354.123839	83.6208612	0	0	0	0	0	3
1285	384	0	0.501953125	355.531105	253.864932	169.209165	355.531105	84.6622861	0	0	0	0	0	3
1290	385	0	0.50390625	356.825819	254.59781	169.209165	356.825819	85.3935341	0	0	0	0	0	3
1295	385	0	0.505859375	357.992241	255.335244	169.209166	357.992241	86.12999	0	0	0	0	0	3
1300	386	0	0.5078125	359.027562	256.076722	169.209166	359.027562	86.8708161	0	0	0	0	0	3
1305	388	0	0.509765625	359.938745	256.821759	169.209166	359.938745	87.6153878	0	0	0	0	0	3
1310	389	0	0.51171875	360.736683	257.569914	169.209166	360.736683	88.3631929	0	0	0	0	0	3
1315	390	0	0.513671875	361.434886	258.320795	169.209166	361.434886	89.113803	0	0	0	0	0	3
1320	391	0	0.515625	362.049251	259.074077	169.209166	362.049251	89.8668672	0	0	0	0	0	3
1325	392	0	0.517578125	362.597423	259.8295	169.209166	362.597423	90.6221123	0	0	0	0	0	3
1330	392	0	0.51953125	363.096716	260.586873	169.209166	363.096716	91.3793374	0	0	0	0	0	3
1335	393	0	0.521484375	363.563205	261.346069	169.209166	363.563205	92.1384074	0	0	0	0	0	3
1340	394	0	0.5234375	339.580953	262.011583	169.209166	363.563205	92.8038148	0	0	0	0	0	3
1345	395	0	0.525390625	340.127636	262.679234	169.209166	363.563205	93.4713719	0	0	0	0	0	3
