Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1130	356	0	0.44140625	196.407194	72.9635518	0.0133880344	196.407194	72.9501638	0	0	0	0	0	3
1135	357	0	0.443359375	197.572323	73.5100815	0.0133880344	197.572323	73.4966935	0	0	0	0	0	3
1140	358	0	0.4453125	198.724056	74.0568674	0.0133880344	198.724056	74.0434794	0	0	0	0	0	3
1145	359	0	0.447265625	199.870535	74.6038834	0.0133880344	199.870535	74.5904954	0	0	0	0	0	3
1150	360	0	0.44921875	201.006394	75.1510804	0.0133880344	201.006394	75.1376924	0	0	0	0	0	3
1155	361	0	0.451171875	202.132043	75.6984121	0.0133880344	202.132043	75.6850241	0	0	0	0	0	3
1160	361	0	0.453125	203.254224	76.245862	0.0133880344	203.254224	76.2324739	0	0	0	0	0	3
1165	362	0	0.455078125	204.367367	76.7933898	0.0133880344	204.367367	76.7800017	0	0	0	0	0	3
1170	363	0	0.45703125	205.417812	77.3407277	0.0133880344	205.417812	77.3273397	0	0	0	0	0	3
1175	364	0	0.458984375	206.224335	77.8868447	0.0133880344	206.224335	77.8734567	0	0	0	0	0	3
1180	365	0	0.4609375	207.008077	78.43166	0.0133880344	207.008077	78.418272	0	0	0	0	0	3
1185	366	0	0.462890625	207.770241	78.9750995	0.0133880344	207.770241	78.9617114	0	0	0	0	0	3
1190	366	0	0.46484375	208.494016	79.5170196	0.0133880344	208.494016	79.5036316	0	0	0	0	0	3
1195	367	0	0.466796875	209.155944	80.0571818	0.0133880344	209.155944	80.0437938	0	0	0	0	0	3
1200	368	0	0.46875	209.753803	80.5953421	0.0133880344	209.753803	80.581954	0	0	0	0	0	3
1205	370	0	0.470703125	210.306665	81.1313393	0.0133880344	210.306665	81.1179512	0	0	0	0	0	3
1210	371	0	0.47265625	210.84137	81.6651254	0.0133880344	210.84137	81.6517374	0	0	0	0	0	3
1215	372	0	0.474609375	211.37903	82.1967398	0.0133880344	211.37903	82.1833517	0	0	0	0	0	3
1220	373	0	0.4765625	211.923209	82.7262355	0.0133880344	211.923209	82.7128475	0	0	0	0	0	3
1225	374	0	0.478515625	212.468508	83.2536432	0.0133880344	212.468508	83.2402551	0	0	0	0	0	3
1230	374	0	0.48046875	213.026933	83.7790411	0.0133880344	213.026933	83.7656531	0	0	0	0	0	3
1235	375	0	0.482421875	213.611784	84.3025602	0.0133880344	213.611784	84.2891722	0	0	0	0	0	3
1240	376	0	0.484375	214.230375	84.8243587	0.0133880344	214.230375	84.8109706	0	0	0	0	0	3
